"created_at","updated_at","id","timestamp","PM25","PM10","O3","SO2","NO","NO2","NOX","CO","CH4","NMHC","THC","wind_speed","wind_gust_speed","wind_direction","wind_gust_direction","wind_gust_timestamp","air_humidity","air_temperature","container_humidity","container_temperature","solar_radiation","rain_intensity","station_id","AQI","AQI_detail","AQI_parameter","PM25_AQI","PM10_AQI","O3_AQI","SO2_AQI","NO2_AQI","CO_AQI","CH4_AQI"
"2025-05-24 11:53:30.384598+00","2025-05-29 09:22:00.008241+00","7793","2025-01-20 09:30:00+00","5.7","28.63","49.38","0.8","1.51","9.7","6.26","0.44","1.92","0.11","2.03","2.06","7.05","257.8","260","9.21","75.53","28.6","28.28","28.18","401.36","0","DKJ33",46,"{""CO"": 1, ""O3"": 14, ""CH4"": 4, ""NO2"": 10, ""SO2"": 2, ""PM10"": 21, ""PM25"": 46}","PM25","46","21","14","2","10","1","4"
"2025-05-24 11:53:30.387484+00","2025-05-29 09:22:00.062854+00","7794","2025-01-20 10:00:00+00","4.47","28.8","53.42","0.53","0.73","6.81","4.14","0.34","1.9","0.06","1.97","2.11","5.44","252.48","282","9.41","72.54","29.04","27.97","28.62","362.69","0","DKJ33",45,"{""CO"": 1, ""O3"": 14, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 21, ""PM25"": 45}","PM25","45","21","14","1","9","1","4"
"2025-05-24 11:53:30.390548+00","2025-05-29 09:29:10.939165+00","7795","2025-01-20 10:30:00+00","4.21","18.54","54.49","0.35","0.54","4.5","2.78","0.28","1.9","0.03","1.93","2.11","6","258.73","264","10.24","70.07","29.84","28.24","28.6","523.61","0","DKJ33",45,"{""CO"": 1, ""O3"": 14, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 21, ""PM25"": 45}","PM25","45","21","14","1","9","1","4"
"2025-05-24 11:53:30.392813+00","2025-05-29 09:22:00.14271+00","7796","2025-01-20 11:00:00+00","3.82","18.09","53.36","0.31","0.32","4.48","2.59","0.26","1.89","0.06","1.95","2.33","6.79","268.46","279","10.52","70.02","29.41","27.46","28.79","268.62","0","DKJ33",44,"{""CO"": 1, ""O3"": 14, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 21, ""PM25"": 44}","PM25","44","21","14","1","9","1","4"
"2025-05-24 11:53:30.395647+00","2025-05-29 09:29:10.976735+00","7797","2025-01-20 11:30:00+00","4.89","14.7","43.25","0.4","0.55","5.31","3.21","0.28","1.88","0.06","1.94","2.76","7.91","245.28","248","11.04","76.62","28.03","27.91","28.68","224.39","0","DKJ33",43,"{""CO"": 1, ""O3"": 14, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 20, ""PM25"": 43}","PM25","43","20","14","1","9","1","4"
"2025-05-24 11:53:30.398303+00","2025-05-29 09:22:00.187235+00","7798","2025-01-20 12:00:00+00","3.11","14.55","40.78","0.39","0.83","4.42","2.96","0.27","1.86","0.07","1.92","3.08","10.32","242.99","258","11.59","73.06","29.21","27.83","29.03","566.27","0","DKJ33",43,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 20, ""PM25"": 43}","PM25","43","20","13","1","9","1","4"
"2025-05-24 11:53:30.401314+00","2025-05-29 09:22:00.240557+00","7799","2025-01-20 12:30:00+00","1.71","10.56","31.9","0.18","0.76","3.67","2.52","0.23","1.85","0.02","1.87","3.12","9.45","242.34","260","12.21","76.85","27.87","27.02","28.39","264.87","0.1","DKJ33",43,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 19, ""PM25"": 43}","PM25","43","19","13","1","9","1","4"
"2025-05-24 11:53:30.405561+00","2025-05-29 09:29:11.014271+00","7800","2025-01-20 13:00:00+00","2.82","10.38","29.81","0.17","0.98","4.81","3.29","0.27","1.85","0.02","1.87","2.68","8.12","251.63","253","12.34","81.63","26.82","26.84","28.7","212.49","0","DKJ33",42,"{""CO"": 1, ""O3"": 13, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 19, ""PM25"": 42}","PM25","42","19","13","1","9","1","4"
"2025-05-24 11:53:30.410348+00","2025-05-29 09:22:00.287495+00","7801","2025-01-20 13:30:00+00","2.79","10.07","29.98","0.15","1","6.15","4","0.3","1.89","0.05","1.94","2.06","6.09","256.72","252","13.09","79.48","27.21","26.71","28.49","208.89","0","DKJ33",42,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 18, ""PM25"": 42}","PM25","42","18","12","1","9","1","4"
"2025-05-24 11:53:30.414788+00","2025-05-29 09:29:11.053988+00","7802","2025-01-20 14:00:00+00","2.57","10.06","30.93","0.2","0.82","4.76","3.13","0.27","1.88","0.06","1.94","2.08","6.64","255.86","256","13.48","75.96","28.1","32.46","28.4","278.51","0","DKJ33",41,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 18, ""PM25"": 41}","PM25","41","18","12","1","9","1","4"
"2025-05-24 11:53:30.421582+00","2025-05-29 09:22:00.356155+00","7803","2025-01-20 14:30:00+00","2.29","9.74","30.05","0.17","0.99","5.31","3.56","0.29","1.85","0.07","1.92","2.85","8.11","232.52","218","14.26","77.07","27.89","29.13","27.69","161.53","0","DKJ33",40,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 18, ""PM25"": 40}","PM25","40","18","12","1","9","1","4"
"2025-05-24 11:53:30.425663+00","2025-05-29 09:22:00.417747+00","7804","2025-01-20 15:00:00+00","2.06","9.72","30.38","0.26","1.01","4.79","3.3","0.25","1.83","0.04","1.87","3.53","9.48","236.97","246","14.39","79.86","26.62","26.4","28.15","155.74","0","DKJ33",39,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 17, ""PM25"": 39}","PM25","39","17","11","1","8","1","4"
"2025-05-24 11:53:30.432581+00","2025-05-29 09:29:11.08251+00","7805","2025-01-20 15:30:00+00","3.57","11.66","32.18","0.67","0.88","5.55","3.59","0.26","1.84","0.05","1.89","2.82","7.16","249.35","246","15.23","80.42","26.83","25.57","28.16","201.16","0","DKJ33",39,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 17, ""PM25"": 39}","PM25","39","17","11","1","8","1","4"
"2025-05-24 11:53:30.44361+00","2025-05-29 09:22:00.461719+00","7806","2025-01-20 16:00:00+00","4.24","11.74","31.93","0.91","0.89","6.3","3.99","0.29","1.57","0.05","1.95","2.34","6.31","249.46","243","15.41","81.31","26.98","25.16","28.37","174.88","0","DKJ33",39,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 16, ""PM25"": 39}","PM25","39","16","11","1","8","1","4"
"2025-05-24 11:53:30.447449+00","2025-05-29 09:29:11.111292+00","7807","2025-01-20 16:30:00+00","4.54","10.85","30.63","0.79","1.09","7.83","4.95","0.31","21.33","1.88","1.95","1.72","7.5","261.3","288","16.01","80.95","27.18","25.46","28.41","170.77","0","DKJ33",38,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 16, ""PM25"": 38}","PM25","38","16","11","1","8","1","4"
"2025-05-24 11:53:30.452617+00","2025-05-29 09:22:00.519296+00","7808","2025-01-20 17:00:00+00","4.56","10.8","29.7","0.69","1.03","8.66","5.33","0.32","1.86","0.02","1.74","1.56","4.32","255.25","245","16.34","79.46","27.29","24.97","28","139.71","0","DKJ33",38,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 38}","PM25","38","15","11","1","8","1","4"
"2025-05-24 11:53:30.456242+00","2025-05-29 09:22:00.566197+00","7809","2025-01-20 17:30:00+00","4.51","12.98","28.37","0.51","0.8","8.69","5.16","0.36","1.88","1.78","22.36","1.59","4.32","255.17","265","17.06","78.73","27.06","26.22","28.15","88.2","0","DKJ33",37,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 37}","PM25","37","15","11","1","8","1","4"
"2025-05-24 11:53:30.46063+00","2025-05-29 09:29:11.143589+00","7810","2025-01-20 18:00:00+00","4.57","13.09","44.88","0.45","0.45","10.5","5.83","0.36","1.85","0.09","1.94","1.59","4.38","251.43","262","17.36","79.01","26.6","24.78","28.37","25.83","0","DKJ33",35,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 35}","PM25","35","15","12","1","8","1","4"
"2025-05-24 11:53:30.468966+00","2025-05-29 09:22:00.611135+00","7811","2025-01-20 18:30:00+00","5.45","14.07","18.66","0.36","0.49","13.86","7.61","0.61","1.85","0.14","1.99","1.25","3.36","238.16","270","18.04","80.18","26.24","24.63","28.37","1.78","0","DKJ33",34,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 34}","PM25","34","15","12","1","8","1","4"
"2025-05-24 11:53:30.472479+00","2025-05-29 09:22:00.655801+00","7812","2025-01-20 19:00:00+00","6.62","14.12","10.65","0.37","3.46","25.93","16.27","0.76","1.9","0.25","2.15","0.8","2.63","217.75","203","18.35","81.92","26.05","24.36","28.48","-0.38","0","DKJ33",32,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 32}","PM25","32","15","12","1","8","1","4"
"2025-05-24 11:53:30.477267+00","2025-05-29 09:29:11.180272+00","7813","2025-01-20 19:30:00+00","10.57","18.94","6.7","0.44","5.64","25.7","17.9","0.96","1.92","0.33","2.25","0.92","2.25","204.53","211","19.15","81.29","26.04","24.79","28.04","-0.4","0","DKJ33",30,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 30}","PM25","30","15","12","1","8","1","4"
"2025-05-24 11:53:30.48413+00","2025-05-29 09:22:00.694339+00","7814","2025-01-20 20:00:00+00","8.16","19.16","5.95","0.67","1.82","24.03","13.97","0.83","1.94","0.29","2.23","0.05","1.54","26.27","258","19.33","80.69","25.94","24.89","27.91","-0.44","0","DKJ33",28,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 28}","PM25","28","15","12","1","8","1","4"
"2025-05-24 11:53:30.496737+00","2025-05-29 09:29:11.222598+00","7815","2025-01-20 20:30:00+00","8.61","27.18","4.23","0.83","2.4","25.54","15.22","0.91","2.12","0.35","2.47","0.12","1.26","60.37","352","20.27","81.24","25.95","25.29","27.53","-0.38","0","DKJ33",27,"{""CO"": 1, ""O3"": 12, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 27}","PM25","27","15","12","1","8","1","4"
"2025-05-24 11:53:30.505889+00","2025-05-29 09:29:11.264532+00","7816","2025-01-20 21:00:00+00","9.33","27.53","1.68","1.14","11.14","27.91","23.45","1.16","2.19","0.46","2.66","0.09","1.14","29.55","45","20.31","82.44","25.84","25.45","27.44","-0.32","0","DKJ33",27,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 27}","PM25","27","15","11","1","8","1","4"
"2025-05-24 11:53:30.509857+00","2025-05-29 09:22:00.741588+00","7817","2025-01-20 21:30:00+00","10.46","25.8","2.15","0.84","18.65","26.48","28.71","1.32","2.19","0.54","2.73","0.04","0.74","279.14","336","21.1","86.08","25.58","25.65","27.3","-0.27","0","DKJ33",26,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 15, ""PM25"": 26}","PM25","26","15","11","1","8","1","4"
"2025-05-24 11:53:30.515292+00","2025-05-29 09:22:00.789444+00","7818","2025-01-20 22:00:00+00","9.93","25.71","1.68","0.66","26.17","26.3","34.64","1.38","2.18","0.6","2.79","0.04","0.67","317.55","338","21.59","87.94","25.48","26.13","27.25","-0.24","0","DKJ33",26,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 8, ""SO2"": 1, ""PM10"": 16, ""PM25"": 26}","PM25","26","16","11","1","8","1","4"
"2025-05-24 11:53:30.520653+00","2025-05-29 09:29:11.29941+00","7819","2025-01-20 22:30:00+00","11.01","32.21","2.18","0.7","42.64","28.7","49.06","1.76","2.18","0.79","2.97","0.24","1.03","175.9","170","22.19","86.93","25.67","27","27.34","-0.25","0","DKJ33",26,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 16, ""PM25"": 26}","PM25","26","16","11","1","9","1","4"
"2025-05-24 11:53:30.52551+00","2025-05-29 09:22:00.828949+00","7820","2025-01-20 23:00:00+00","16.27","32.49","1.98","0.7","45.23","23.98","48.68","2.04","2.2","0.99","3.19","0.09","0.69","174.01","184","22.55","88.23","25.52","25.73","27.55","-0.25","0","DKJ33",26,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 16, ""PM25"": 26}","PM25","26","16","11","1","9","1","4"
"2025-05-24 11:53:30.530015+00","2025-05-29 09:29:11.335981+00","7821","2025-01-20 23:30:00+00","24.79","39.94","1.8","0.72","36.21","23.52","41.22","2","2.53","0.99","3.53","0.15","0.93","204.2","274","23.29","88.01","25.45","26.46","27.61","-0.22","0","DKJ33",27,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 16, ""PM25"": 27}","PM25","27","16","11","1","9","1","4"
"2025-05-24 11:53:30.537466+00","2025-05-29 09:22:00.873093+00","7822","2025-01-21 00:00:00+00","26.2","40.33","1.81","0.6","28.56","22.45","34.55","1.78","2.27","0.98","3.25","0.27","1.16","184.12","177","23.41","90.17","25.15","25.42","27.55","-0.23","0.3","DKJ33",28,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 17, ""PM25"": 28}","PM25","28","17","11","1","9","1","4"
"2025-05-24 11:53:30.543253+00","2025-05-29 09:22:00.913895+00","7823","2025-01-21 00:30:00+00","30.37","40.39","1.95","0.48","27.8","20.43","32.88","1.8","2.19","1.09","3.28","0.41","1.41","181.44","190","0.15","92.64","24.83","26.63","27.64","-0.22","0.1","DKJ33",29,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 17, ""PM25"": 29}","PM25","29","17","11","1","9","1","4"
"2025-05-24 11:53:30.550344+00","2025-05-29 09:29:11.379498+00","7824","2025-01-21 01:00:00+00","35.8","40.39","1.22","0.44","22.65","22.45","29.81","1.62","2.28","0.99","3.27","0.11","1.19","304.15","328","0.44","93.01","24.82","25.15","27.68","-0.22","1.2","DKJ33",31,"{""CO"": 1, ""O3"": 11, ""CH4"": 4, ""NO2"": 9, ""SO2"": 1, ""PM10"": 18, ""PM25"": 31}","PM25","31","18","11","1","9","1","4"
"2025-05-24 11:53:30.561349+00","2025-05-29 09:22:00.951001+00","7825","2025-01-21 01:30:00+00","45.92","45.2","1.39","0.43","5.01","28.36","18.78","1.08","2.23","0.57","2.81","0.17","1.02","175.46","190","1.14","93.33","24.61","27.05","27.75","-0.25","0.3","DKJ33",34,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 10, ""SO2"": 1, ""PM10"": 19, ""PM25"": 34}","PM25","34","19","10","1","10","1","4"
"2025-05-24 11:53:30.573979+00","2025-05-29 09:22:00.981839+00","7826","2025-01-21 02:00:00+00","58.07","45.46","2.07","0.39","5.47","28.63","19.29","1.24","2.57","0.63","3.2","0.31","2.75","200.59","258","1.47","93.9","24.59","25.04","27.8","-0.23","0.2","DKJ33",37,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 10, ""SO2"": 1, ""PM10"": 20, ""PM25"": 37}","PM25","37","20","10","1","10","1","4"
"2025-05-24 11:53:30.5824+00","2025-05-29 09:29:11.412589+00","7827","2025-01-21 02:30:00+00","61.82","33.73","2.47","0.29","3.71","32.88","20.09","1.36","3.22","0.47","4.32","0.57","2.05","184.01","175","2.15","94.01","24.52","27.31","27.75","-0.25","1.2","DKJ33",41,"{""CO"": 1, ""O3"": 10, ""CH4"": 4, ""NO2"": 10, ""SO2"": 1, ""PM10"": 20, ""PM25"": 41}","PM25","41","20","10","1","10","1","4"
"2025-05-24 11:53:30.595463+00","2025-05-29 09:22:01.020499+00","7828","2025-01-21 03:00:00+00","52.82","33.11","1.51","0.3","7.88","32.42","23.19","1.54","22.4","2.5","4.97","0.32","2.16","209.49","300","2.55","95.03","24.48","26.34","27.91","-0.22","3.1","DKJ33",44,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 11, ""SO2"": 1, ""PM10"": 21, ""PM25"": 44}","PM25","44","21","9","1","11","1","4"
"2025-05-24 11:53:30.602992+00","2025-05-29 09:29:11.465452+00","7829","2025-01-21 03:30:00+00","39.17","45.32","2.03","0.65","15.4","30.24","28.07","1.54","3.98","0.7","4.19","0.44","1.95","201.03","200","3.12","95.28","24.41","25.8","27.67","-0.21","0.7","DKJ33",47,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 11, ""SO2"": 1, ""PM10"": 22, ""PM25"": 47}","PM25","47","22","9","1","11","1","4"
"2025-05-24 11:53:30.607832+00","2025-05-29 09:22:01.059827+00","7830","2025-01-21 04:00:00+00","48.92","45.85","1.95","0.42","8.57","27.73","21.3","1.22","4.42","2.2","24.03","0.65","1.83","215.58","212","3.39","95.06","24.37","24.54","27.69","-0.23","0","DKJ33",49,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 11, ""SO2"": 1, ""PM10"": 23, ""PM25"": 49}","PM25","49","23","9","1","11","1","4"
"2025-05-24 11:53:30.612753+00","2025-05-29 09:22:01.094457+00","7831","2025-01-21 04:30:00+00","46.19","53.56","25.77","0.28","1.94","25.68","14.92","0.94","4.13","0.52","4.65","0.32","1.28","221.99","186","4.06","95.07","24.29","25.59","27.35","-0.2","0","DKJ33",52,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 24, ""PM25"": 52}","PM25","52","24","9","1","12","1","4"
"2025-05-24 11:53:30.621617+00","2025-05-29 09:29:11.522498+00","7832","2025-01-21 05:00:00+00","58.2","53.9","4.93","0.24","0.81","21.71","11.95","0.7","3.6","0.42","4.02","0.34","1.37","183.72","191","4.41","95.03","24.35","25.7","27.41","-0.16","0","DKJ33",53,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 25, ""PM25"": 53}","PM25","53","25","9","1","12","1","4"
"2025-05-24 11:53:30.635231+00","2025-05-29 09:22:01.131611+00","7833","2025-01-21 05:30:00+00","59.03","34.67","4.65","0.24","1.84","21.45","12.65","0.81","2.97","0.45","3.42","0.25","1.26","187.81","213","5.22","94.9","24.42","25.89","27.65","-0.23","0","DKJ33",55,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 25, ""PM25"": 55}","PM25","55","25","9","1","12","1","4"
"2025-05-24 11:53:30.645395+00","2025-05-29 09:29:11.589336+00","7834","2025-01-21 06:00:00+00","60.87","33.65","3.71","0.28","1.95","22.77","13.42","0.9","2.62","0.48","3.1","0.33","1.63","174.11","159","5.45","94.79","24.46","25.29","27.54","0.12","0.1","DKJ33",56,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 25, ""PM25"": 56}","PM25","56","25","9","1","12","1","4"
"2025-05-24 11:53:30.652901+00","2025-05-29 09:22:01.20396+00","7835","2025-01-21 06:30:00+00","53.06","30.47","2.9","0.29","8.57","24.37","19.55","1.25","2.46","0.63","3.09","0.36","1.66","186.18","180","6.23","94.53","24.54","25.38","27.29","5.67","0","DKJ33",56,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 26, ""PM25"": 56}","PM25","56","26","9","1","12","1","4"
"2025-05-24 11:53:30.65961+00","2025-05-29 09:22:01.280794+00","7836","2025-01-21 07:00:00+00","58.09","30.3","3.2","0.5","22.09","29.94","33.27","2.03","2.44","0.87","3.31","0.26","1.55","171.65","182","6.3","94.09","24.74","26.17","27.19","21.8","0","DKJ33",57,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 26, ""PM25"": 57}","PM25","57","26","9","1","12","1","4"
"2025-05-24 11:53:30.672091+00","2025-05-29 09:29:11.675284+00","7837","2025-01-21 07:30:00+00","58.67","43.31","4.06","0.64","22.98","32.96","35.55","2","2.47","0.9","3.36","0.02","0.98","159.61","185","7","93.55","25.05","26.96","27.26","35.73","0","DKJ33",58,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 27, ""PM25"": 58}","PM25","58","27","8","1","12","1","4"
"2025-05-24 11:53:30.677499+00","2025-05-29 09:22:01.426849+00","7838","2025-01-21 08:00:00+00","53.05","43.99","7.2","1.17","18.8","34.09","32.79","1.9","2.57","0.79","3.35","0.15","1.43","220.86","207","7.43","92.45","25.75","26.22","27.46","101.67","0","DKJ33",59,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 27, ""PM25"": 59}","PM25","59","27","8","1","12","1","4"
"2025-05-24 11:53:30.682425+00","2025-05-29 09:29:11.751868+00","7839","2025-01-21 08:30:00+00","35.19","41.53","20.12","2.9","10.16","40.42","29.18","1.72","2.35","0.71","3.06","0.13","0.95","188.58","175","8.08","86.04","27.01","27.19","27.64","166.38","0","DKJ33",60,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 27, ""PM25"": 60}","PM25","60","27","8","1","12","1","4"
"2025-05-24 11:53:30.687296+00","2025-05-29 09:22:01.545548+00","7840","2025-01-21 09:00:00+00","32.07","41.42","44.16","3.13","5.29","36.22","23.1","1.44","2.23","0.53","2.77","0.41","2.86","326.05","336","8.49","82.38","27.67","26.57","27.82","288.14","0","DKJ33",61,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 12, ""SO2"": 1, ""PM10"": 28, ""PM25"": 61}","PM25","61","28","8","1","12","1","4"
"2025-05-24 11:53:30.691495+00","2025-05-29 09:22:01.630159+00","7841","2025-01-21 09:30:00+00","29.04","53.87","58.23","2.24","2.82","29.23","17.48","1.02","2.16","0.35","2.51","0.76","4.58","312.72","276","9.17","79.91","28.34","26.74","28","244.54","0","DKJ33",61,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 13, ""SO2"": 1, ""PM10"": 28, ""PM25"": 61}","PM25","61","28","8","1","13","1","4"
"2025-05-24 11:53:30.695387+00","2025-05-29 09:29:11.802378+00","7842","2025-01-21 10:00:00+00","29.98","54.41","62.78","1.95","2.04","35.97","20.37","1.01","2.18","0.37","2.55","0.82","4.11","319.94","332","9.59","80.19","28.08","26.77","28.31","129.81","0","DKJ33",62,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 13, ""SO2"": 1, ""PM10"": 29, ""PM25"": 62}","PM25","62","29","8","1","13","1","4"
"2025-05-24 11:53:30.699369+00","2025-05-29 09:22:02.100205+00","7843","2025-01-21 10:30:00+00","23.41","51.37","56.27","1.33","3.59","35.68","21.46","0.8","2.16","0.31","2.47","1.6","7.27","319.83","319","10.24","78.36","28.25","26.7","28.29","272.53","0","DKJ33",62,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 14, ""SO2"": 1, ""PM10"": 30, ""PM25"": 62}","PM25","62","30","8","1","14","1","4"
"2025-05-24 11:53:30.707203+00","2025-05-29 09:22:02.207871+00","7844","2025-01-21 11:00:00+00","11.96","51.21","49.2","0.6","3","18.82","12.2","0.39","1.91","0.11","2.02","1.8","6.65","328.01","8","10.31","71.45","29.11","27.01","28.3","310.4","0","DKJ33",63,"{""CO"": 1, ""O3"": 8, ""CH4"": 4, ""NO2"": 14, ""SO2"": 1, ""PM10"": 30, ""PM25"": 63}","PM25","63","30","8","1","14","1","4"
"2025-05-24 11:53:30.711355+00","2025-05-29 09:29:11.847256+00","7845","2025-01-21 11:30:00+00","10.87","34.46","86.79","0.4","3.15","17.91","11.85","0.35","1.91","0.06","1.97","1.82","6.37","314.29","340","11.14","70.09","29.36","27.14","27.7","495.05","0.1","DKJ33",63,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 14, ""SO2"": 1, ""PM10"": 31, ""PM25"": 63}","PM25","63","31","9","1","14","1","4"
"2025-05-24 11:53:30.715526+00","2025-05-29 09:22:02.435869+00","7846","2025-01-21 12:00:00+00","10.23","33.73","63.94","0.47","1.67","12.34","7.76","0.29","1.88","1.43","15.43","2","6.35","325.92","330","11.37","66.27","30.31","28.49","28.52","471.67","0","DKJ33",63,"{""CO"": 1, ""O3"": 9, ""CH4"": 4, ""NO2"": 14, ""SO2"": 1, ""PM10"": 31, ""PM25"": 63}","PM25","63","31","9","1","14","1","4"
